feature_a,category_a,feature_b,category_b,count,Churn_rate
PaymentMethod,Electronic check,pseudo_end,2000-03-31 00:00:00,93,0.40860215053763443
PaymentMethod,Electronic check,pseudo_end,2000-04-30 00:00:00,86,0.4186046511627907
PaymentMethod,Electronic check,pseudo_end,2005-10-31 00:00:00,33,0.9393939393939394
PaymentMethod,Electronic check,pseudo_end,2000-05-30 00:00:00,61,0.39344262295081966
PaymentMethod,Electronic check,pseudo_end,2000-07-29 00:00:00,55,0.4909090909090909
PaymentMethod,Electronic check,pseudo_end,2000-08-28 00:00:00,50,0.44
PaymentMethod,Electronic check,pseudo_end,2000-09-27 00:00:00,52,0.5384615384615384
PaymentMethod,Mailed check,pseudo_end,2000-01-31 00:00:00,257,0.4980544747081712
PaymentMethod,Mailed check,pseudo_end,2005-11-30 00:00:00,17,1.0
PaymentMethod,Mailed check,pseudo_end,2000-03-01 00:00:00,76,0.6973684210526315
PaymentMethod,Mailed check,pseudo_end,2000-03-31 00:00:00,73,0.726027397260274
PaymentMethod,Mailed check,pseudo_end,2000-04-30 00:00:00,55,0.7272727272727273
PaymentMethod,Mailed check,pseudo_end,2005-10-31 00:00:00,14,1.0
PaymentMethod,Mailed check,pseudo_end,2000-05-30 00:00:00,42,0.6428571428571429
PaymentMethod,Mailed check,pseudo_end,2000-07-29 00:00:00,47,0.7446808510638298
PaymentMethod,Mailed check,pseudo_end,2000-08-28 00:00:00,33,0.8787878787878788
PaymentMethod,Mailed check,pseudo_end,2000-09-27 00:00:00,38,0.7631578947368421
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-01-31 00:00:00,36,0.4722222222222222
PaymentMethod,Bank transfer (automatic),pseudo_end,2005-11-30 00:00:00,160,0.9875
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-03-01 00:00:00,23,0.43478260869565216
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-03-31 00:00:00,12,0.5
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-04-30 00:00:00,16,0.25
PaymentMethod,Bank transfer (automatic),pseudo_end,2005-10-31 00:00:00,57,0.9649122807017544
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-05-30 00:00:00,12,0.5
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-07-29 00:00:00,20,0.65
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-08-28 00:00:00,22,0.7727272727272727
PaymentMethod,Bank transfer (automatic),pseudo_end,2000-09-27 00:00:00,14,0.42857142857142855
PaymentMethod,Credit card (automatic),pseudo_end,2000-01-31 00:00:00,30,0.6333333333333333
PaymentMethod,Credit card (automatic),pseudo_end,2005-11-30 00:00:00,145,0.993103448275862
PaymentMethod,Credit card (automatic),pseudo_end,2000-03-01 00:00:00,24,0.4583333333333333
PaymentMethod,Credit card (automatic),pseudo_end,2000-03-31 00:00:00,22,0.4090909090909091
PaymentMethod,Credit card (automatic),pseudo_end,2000-04-30 00:00:00,19,0.6842105263157895
PaymentMethod,Credit card (automatic),pseudo_end,2005-10-31 00:00:00,66,0.9696969696969697
PaymentMethod,Credit card (automatic),pseudo_end,2000-05-30 00:00:00,18,0.6666666666666666
PaymentMethod,Credit card (automatic),pseudo_end,2000-07-29 00:00:00,9,0.5555555555555556
PaymentMethod,Credit card (automatic),pseudo_end,2000-08-28 00:00:00,18,0.7222222222222222
PaymentMethod,Credit card (automatic),pseudo_end,2000-09-27 00:00:00,15,0.6666666666666666
PaymentMethod,Electronic check,_logic_repair_applied,False,2365,0.5471458773784356
PaymentMethod,Mailed check,_logic_repair_applied,False,1612,0.8089330024813896
PaymentMethod,Bank transfer (automatic),_logic_repair_applied,False,1544,0.832901554404145
PaymentMethod,Credit card (automatic),_logic_repair_applied,False,1522,0.8475689881734559
PaymentMethod,Electronic check,tenure_months_bucket,0-12,978,0.3803680981595092
PaymentMethod,Electronic check,tenure_months_bucket,36-60,483,0.7184265010351967
PaymentMethod,Electronic check,tenure_months_bucket,60+,240,0.8333333333333334
PaymentMethod,Electronic check,tenure_months_bucket,12-24,380,0.5157894736842106
PaymentMethod,Electronic check,tenure_months_bucket,24-36,284,0.6302816901408451
PaymentMethod,Mailed check,tenure_months_bucket,0-12,754,0.6724137931034483
PaymentMethod,Mailed check,tenure_months_bucket,36-60,262,0.9465648854961832
PaymentMethod,Mailed check,tenure_months_bucket,60+,132,0.9924242424242424
PaymentMethod,Mailed check,tenure_months_bucket,12-24,286,0.8986013986013986
PaymentMethod,Mailed check,tenure_months_bucket,24-36,178,0.9044943820224719
PaymentMethod,Bank transfer (automatic),tenure_months_bucket,0-12,229,0.5502183406113537
PaymentMethod,Bank transfer (automatic),tenure_months_bucket,36-60,433,0.8498845265588915
PaymentMethod,Bank transfer (automatic),tenure_months_bucket,60+,523,0.9579349904397706
PaymentMethod,Bank transfer (automatic),tenure_months_bucket,12-24,177,0.7796610169491526
PaymentMethod,Bank transfer (automatic),tenure_months_bucket,24-36,182,0.8406593406593407
PaymentMethod,Credit card (automatic),tenure_months_bucket,0-12,225,0.64
PaymentMethod,Credit card (automatic),tenure_months_bucket,36-60,416,0.8798076923076923
PaymentMethod,Credit card (automatic),tenure_months_bucket,60+,512,0.94140625
PaymentMethod,Credit card (automatic),tenure_months_bucket,12-24,181,0.7679558011049724
PaymentMethod,Credit card (automatic),tenure_months_bucket,24-36,188,0.8457446808510638
Churn,No,SeniorCitizen_flag_text,No,4508,1.0
Churn,No,SeniorCitizen_flag_text,Yes,666,1.0
Churn,Yes,SeniorCitizen_flag_text,No,1393,0.0
Churn,Yes,SeniorCitizen_flag_text,Yes,476,0.0
Churn,No,Senior_flag,False,4508,1.0
Churn,No,Senior_flag,True,666,1.0
Churn,Yes,Senior_flag,False,1393,0.0
Churn,Yes,Senior_flag,True,476,0.0
Churn,No,pseudo_start,2000-01-01 00:00:00,5174,1.0
Churn,Yes,pseudo_start,2000-01-01 00:00:00,1869,0.0
Churn,No,pseudo_end,2000-01-31 00:00:00,233,1.0
Churn,No,pseudo_end,2005-11-30 00:00:00,356,1.0
Churn,No,pseudo_end,2000-03-01 00:00:00,115,1.0
Churn,No,pseudo_end,2000-03-31 00:00:00,106,1.0
Churn,No,pseudo_end,2000-04-30 00:00:00,93,1.0
Churn,No,pseudo_end,2005-10-31 00:00:00,164,1.0
Churn,No,pseudo_end,2000-05-30 00:00:00,69,1.0
Churn,No,pseudo_end,2000-07-29 00:00:00,80,1.0
Churn,No,pseudo_end,2000-08-28 00:00:00,81,1.0
Churn,No,pseudo_end,2000-09-27 00:00:00,73,1.0
Churn,Yes,pseudo_end,2000-01-31 00:00:00,380,0.0
Churn,Yes,pseudo_end,2005-11-30 00:00:00,6,0.0
Churn,Yes,pseudo_end,2000-03-01 00:00:00,123,0.0
Churn,Yes,pseudo_end,2000-03-31 00:00:00,94,0.0
Churn,Yes,pseudo_end,2000-04-30 00:00:00,83,0.0
Churn,Yes,pseudo_end,2005-10-31 00:00:00,6,0.0
Churn,Yes,pseudo_end,2000-05-30 00:00:00,64,0.0
Churn,Yes,pseudo_end,2000-07-29 00:00:00,51,0.0
Churn,Yes,pseudo_end,2000-08-28 00:00:00,42,0.0
Churn,Yes,pseudo_end,2000-09-27 00:00:00,46,0.0
Churn,No,_logic_repair_applied,False,5174,1.0
Churn,Yes,_logic_repair_applied,False,1869,0.0
Churn,No,tenure_months_bucket,0-12,1149,1.0
Churn,No,tenure_months_bucket,36-60,1329,1.0
Churn,No,tenure_months_bucket,60+,1314,1.0
Churn,No,tenure_months_bucket,12-24,730,1.0
Churn,No,tenure_months_bucket,24-36,652,1.0
Churn,Yes,tenure_months_bucket,0-12,1037,0.0
Churn,Yes,tenure_months_bucket,36-60,265,0.0
Churn,Yes,tenure_months_bucket,60+,93,0.0
Churn,Yes,tenure_months_bucket,12-24,294,0.0
Churn,Yes,tenure_months_bucket,24-36,180,0.0
SeniorCitizen_flag_text,No,Senior_flag,False,5901,0.763938315539739
SeniorCitizen_flag_text,Yes,Senior_flag,True,1142,0.5831873905429071
SeniorCitizen_flag_text,No,pseudo_start,2000-01-01 00:00:00,5901,0.763938315539739
SeniorCitizen_flag_text,Yes,pseudo_start,2000-01-01 00:00:00,1142,0.5831873905429071
SeniorCitizen_flag_text,No,pseudo_end,2000-01-31 00:00:00,527,0.41935483870967744
SeniorCitizen_flag_text,No,pseudo_end,2005-11-30 00:00:00,306,0.9869281045751634
SeniorCitizen_flag_text,No,pseudo_end,2000-03-01 00:00:00,195,0.5230769230769231
SeniorCitizen_flag_text,No,pseudo_end,2000-03-31 00:00:00,175,0.5771428571428572
SeniorCitizen_flag_text,No,pseudo_end,2000-04-30 00:00:00,150,0.5333333333333333
SeniorCitizen_flag_text,No,pseudo_end,2005-10-31 00:00:00,139,0.9640287769784173
SeniorCitizen_flag_text,No,pseudo_end,2000-05-30 00:00:00,109,0.5504587155963303
SeniorCitizen_flag_text,No,pseudo_end,2000-07-29 00:00:00,108,0.6296296296296297
SeniorCitizen_flag_text,No,pseudo_end,2000-08-28 00:00:00,99,0.7272727272727273
SeniorCitizen_flag_text,No,pseudo_end,2000-09-27 00:00:00,103,0.6407766990291263
SeniorCitizen_flag_text,Yes,pseudo_end,2000-01-31 00:00:00,86,0.13953488372093023
SeniorCitizen_flag_text,Yes,pseudo_end,2005-11-30 00:00:00,56,0.9642857142857143
SeniorCitizen_flag_text,Yes,pseudo_end,2000-03-01 00:00:00,43,0.3023255813953488
SeniorCitizen_flag_text,Yes,pseudo_end,2000-03-31 00:00:00,25,0.2
SeniorCitizen_flag_text,Yes,pseudo_end,2000-04-30 00:00:00,26,0.5
SeniorCitizen_flag_text,Yes,pseudo_end,2005-10-31 00:00:00,31,0.967741935483871
SeniorCitizen_flag_text,Yes,pseudo_end,2000-05-30 00:00:00,24,0.375
SeniorCitizen_flag_text,Yes,pseudo_end,2000-07-29 00:00:00,23,0.5217391304347826
SeniorCitizen_flag_text,Yes,pseudo_end,2000-08-28 00:00:00,24,0.375
SeniorCitizen_flag_text,Yes,pseudo_end,2000-09-27 00:00:00,16,0.4375
SeniorCitizen_flag_text,No,_logic_repair_applied,False,5901,0.763938315539739
SeniorCitizen_flag_text,Yes,_logic_repair_applied,False,1142,0.5831873905429071
SeniorCitizen_flag_text,No,tenure_months_bucket,0-12,1866,0.5605573419078242
SeniorCitizen_flag_text,No,tenure_months_bucket,36-60,1324,0.8663141993957704
SeniorCitizen_flag_text,No,tenure_months_bucket,60+,1181,0.9415749364944962
SeniorCitizen_flag_text,No,tenure_months_bucket,12-24,856,0.7535046728971962
SeniorCitizen_flag_text,No,tenure_months_bucket,24-36,674,0.827893175074184
SeniorCitizen_flag_text,Yes,tenure_months_bucket,0-12,320,0.321875
SeniorCitizen_flag_text,Yes,tenure_months_bucket,36-60,270,0.674074074074074
SeniorCitizen_flag_text,Yes,tenure_months_bucket,60+,226,0.8938053097345132
SeniorCitizen_flag_text,Yes,tenure_months_bucket,12-24,168,0.5059523809523809
SeniorCitizen_flag_text,Yes,tenure_months_bucket,24-36,158,0.5949367088607594
Senior_flag,False,pseudo_start,2000-01-01 00:00:00,5901,0.763938315539739
Senior_flag,True,pseudo_start,2000-01-01 00:00:00,1142,0.5831873905429071
Senior_flag,False,pseudo_end,2000-01-31 00:00:00,527,0.41935483870967744
Senior_flag,False,pseudo_end,2005-11-30 00:00:00,306,0.9869281045751634
Senior_flag,False,pseudo_end,2000-03-01 00:00:00,195,0.5230769230769231
Senior_flag,False,pseudo_end,2000-03-31 00:00:00,175,0.5771428571428572
Senior_flag,False,pseudo_end,2000-04-30 00:00:00,150,0.5333333333333333
Senior_flag,False,pseudo_end,2005-10-31 00:00:00,139,0.9640287769784173
Senior_flag,False,pseudo_end,2000-05-30 00:00:00,109,0.5504587155963303
Senior_flag,False,pseudo_end,2000-07-29 00:00:00,108,0.6296296296296297
Senior_flag,False,pseudo_end,2000-08-28 00:00:00,99,0.7272727272727273
Senior_flag,False,pseudo_end,2000-09-27 00:00:00,103,0.6407766990291263
Senior_flag,True,pseudo_end,2000-01-31 00:00:00,86,0.13953488372093023
Senior_flag,True,pseudo_end,2005-11-30 00:00:00,56,0.9642857142857143
Senior_flag,True,pseudo_end,2000-03-01 00:00:00,43,0.3023255813953488
Senior_flag,True,pseudo_end,2000-03-31 00:00:00,25,0.2
Senior_flag,True,pseudo_end,2000-04-30 00:00:00,26,0.5
Senior_flag,True,pseudo_end,2005-10-31 00:00:00,31,0.967741935483871
Senior_flag,True,pseudo_end,2000-05-30 00:00:00,24,0.375
Senior_flag,True,pseudo_end,2000-07-29 00:00:00,23,0.5217391304347826
Senior_flag,True,pseudo_end,2000-08-28 00:00:00,24,0.375
Senior_flag,True,pseudo_end,2000-09-27 00:00:00,16,0.4375
Senior_flag,False,_logic_repair_applied,False,5901,0.763938315539739
Senior_flag,True,_logic_repair_applied,False,1142,0.5831873905429071
Senior_flag,False,tenure_months_bucket,0-12,1866,0.5605573419078242
Senior_flag,False,tenure_months_bucket,36-60,1324,0.8663141993957704
Senior_flag,False,tenure_months_bucket,60+,1181,0.9415749364944962
Senior_flag,False,tenure_months_bucket,12-24,856,0.7535046728971962
Senior_flag,False,tenure_months_bucket,24-36,674,0.827893175074184
Senior_flag,True,tenure_months_bucket,0-12,320,0.321875
Senior_flag,True,tenure_months_bucket,36-60,270,0.674074074074074
Senior_flag,True,tenure_months_bucket,60+,226,0.8938053097345132
Senior_flag,True,tenure_months_bucket,12-24,168,0.5059523809523809
Senior_flag,True,tenure_months_bucket,24-36,158,0.5949367088607594
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-01-31 00:00:00,613,0.3800978792822186
pseudo_start,2000-01-01 00:00:00,pseudo_end,2005-11-30 00:00:00,362,0.9834254143646409
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-03-01 00:00:00,238,0.4831932773109244
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-03-31 00:00:00,200,0.53
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-04-30 00:00:00,176,0.5284090909090909
pseudo_start,2000-01-01 00:00:00,pseudo_end,2005-10-31 00:00:00,170,0.9647058823529412
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-05-30 00:00:00,133,0.518796992481203
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-07-29 00:00:00,131,0.6106870229007634
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-08-28 00:00:00,123,0.6585365853658537
pseudo_start,2000-01-01 00:00:00,pseudo_end,2000-09-27 00:00:00,119,0.6134453781512605
pseudo_start,2000-01-01 00:00:00,_logic_repair_applied,False,7043,0.7346301292063041
pseudo_start,2000-01-01 00:00:00,tenure_months_bucket,0-12,2186,0.5256175663311985
pseudo_start,2000-01-01 00:00:00,tenure_months_bucket,36-60,1594,0.8337515683814304
pseudo_start,2000-01-01 00:00:00,tenure_months_bucket,60+,1407,0.9339019189765458
pseudo_start,2000-01-01 00:00:00,tenure_months_bucket,12-24,1024,0.712890625
pseudo_start,2000-01-01 00:00:00,tenure_months_bucket,24-36,832,0.7836538461538461
pseudo_end,2000-01-31 00:00:00,_logic_repair_applied,False,613,0.3800978792822186
pseudo_end,2005-11-30 00:00:00,_logic_repair_applied,False,362,0.9834254143646409
pseudo_end,2000-03-01 00:00:00,_logic_repair_applied,False,238,0.4831932773109244
pseudo_end,2000-03-31 00:00:00,_logic_repair_applied,False,200,0.53
pseudo_end,2000-04-30 00:00:00,_logic_repair_applied,False,176,0.5284090909090909
pseudo_end,2005-10-31 00:00:00,_logic_repair_applied,False,170,0.9647058823529412
pseudo_end,2000-05-30 00:00:00,_logic_repair_applied,False,133,0.518796992481203
pseudo_end,2000-07-29 00:00:00,_logic_repair_applied,False,131,0.6106870229007634
pseudo_end,2000-08-28 00:00:00,_logic_repair_applied,False,123,0.6585365853658537
pseudo_end,2000-09-27 00:00:00,_logic_repair_applied,False,119,0.6134453781512605
pseudo_end,2000-01-31 00:00:00,tenure_months_bucket,0-12,613,0.3800978792822186
pseudo_end,2005-11-30 00:00:00,tenure_months_bucket,60+,362,0.9834254143646409
pseudo_end,2000-03-01 00:00:00,tenure_months_bucket,0-12,238,0.4831932773109244
pseudo_end,2000-03-31 00:00:00,tenure_months_bucket,0-12,200,0.53
pseudo_end,2000-04-30 00:00:00,tenure_months_bucket,0-12,176,0.5284090909090909
pseudo_end,2005-10-31 00:00:00,tenure_months_bucket,60+,170,0.9647058823529412
pseudo_end,2000-05-30 00:00:00,tenure_months_bucket,0-12,133,0.518796992481203
pseudo_end,2000-07-29 00:00:00,tenure_months_bucket,0-12,131,0.6106870229007634
pseudo_end,2000-08-28 00:00:00,tenure_months_bucket,0-12,123,0.6585365853658537
pseudo_end,2000-09-27 00:00:00,tenure_months_bucket,0-12,119,0.6134453781512605
_logic_repair_applied,False,tenure_months_bucket,0-12,2186,0.5256175663311985
_logic_repair_applied,False,tenure_months_bucket,36-60,1594,0.8337515683814304
_logic_repair_applied,False,tenure_months_bucket,60+,1407,0.9339019189765458
_logic_repair_applied,False,tenure_months_bucket,12-24,1024,0.712890625
_logic_repair_applied,False,tenure_months_bucket,24-36,832,0.7836538461538461
