column,rule,value,count,note
TotalCharges,rare_level,1110.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,449.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2838.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5376.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2278.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1395.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3975.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1182.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4784.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,119.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,518.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,899.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1183.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,720.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8468.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3161.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,55.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1882.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5070.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6049.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1166.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2937.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6396.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6430.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1270.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,759.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7611.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,996.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1545.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3582.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2227.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1417.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2494.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2768.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2369.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,38.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1303.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,100.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1614.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,385.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,673.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8404.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2799.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6538.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6588.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,868.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,734.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,330.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,168.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,564.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1315.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1861.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2747.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,554.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,453.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,994.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,225.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2145.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1671.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8003.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,680.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6130.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1415.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6201.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,72.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6597.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,114.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,139.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3902.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,865.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,903.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1785.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1397.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1328.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1238.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3899.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5676.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4543.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4326.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5502.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4508.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,851.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,167.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,502.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6223.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1818.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6300.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,334.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5916.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2852.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4131.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1546.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,302.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1929.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,265.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6989.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1442.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4713.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1758.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3480.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4738.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8399.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5430.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,686.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5706.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,490.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1360.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,174.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7379.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1830.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1021.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5029.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1955.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6744.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4946.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8248.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6603.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3565.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,834.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,597.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2647.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3266.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6744.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5265.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,311.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7966.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8220.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1153.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,514.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2596.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3808.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2708.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,760.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,49.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6033.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,89.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,516.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5861.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,445.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4973.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1667.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5357.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3527.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,422.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1103.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2754.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,697.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5614.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3204.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4747.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3082.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,597.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3365.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,38.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,233.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,346.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,19.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,61.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,85.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3342.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6148.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7422.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6668.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8071.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1174.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5435.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2438.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4759.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,713.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,916.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,237.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4614.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1414.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1170.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,47.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4859.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4903.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3608.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6094.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3084.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2356.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8306.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6786.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,248.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,663.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1357.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4860.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5293.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,631.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,186.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6976.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4884.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,155.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,362.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5755.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3355.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,406.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4422.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2395.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1968.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6819.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7943.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4547.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4687.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2473.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6562.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,176.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2236.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6985.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3109.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4911.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5794.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,855.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,161.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2499.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,89.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4287.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,394.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1899.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,739.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3442.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,161.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1732.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,222.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1470.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,655.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,475.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,164.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,865.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6132.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3597.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,973.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,697.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,96.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,428.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,139.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4459.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1167.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,238.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,880.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1453.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,191.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4039.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1039.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1336.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,75.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5138.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2550.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7246.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1203.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,62.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,313.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3775.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,80.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4616.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,195.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4188.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4176.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,422.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1266.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,44.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1623.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4149.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4264.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2344.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1013.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,270.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,417.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4350.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6316.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3236.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4018.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4811.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4189.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2848.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2516.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2231.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,208.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2015.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3739.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2964.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2263.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2211.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1683.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1519.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1164.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1710.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4245.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4145.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2664.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1277.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5589.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,34.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,381.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,141.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3105.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,204.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,605.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,356.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2758.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4805.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3941.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3058.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1901.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5730.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2423.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1653.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3327.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7085.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3344.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6697.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2879.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,137.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1008.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1551.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,202.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7882.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8196.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,202.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,855.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5817.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1652.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5600.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1355.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,190.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1842.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1253.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,57.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1269.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6563.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,20.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1907.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,208.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4758.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1292.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,363.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1600.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5686.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3089.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1175.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,237.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1444.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,454.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3036.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8065.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,92.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,184.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6152.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,89.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5154.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,341.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1510.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,52.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2588.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4874.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3983.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2003.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1832.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4908.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3590.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5023.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,146.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2339.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,298.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4895.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2548.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,507.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1886.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6125.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5411.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1058.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,903.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3009.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,489.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5468.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3682.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7616.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4113.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6017.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7250.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1108.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,938.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,94.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2088.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3741.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5656.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2054.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5986.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6751.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3566.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4889.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,318.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1563.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1430.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,644.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2303.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5453.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1442.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5610.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,963.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5222.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3340.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,292.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5774.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4487.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1229.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2854.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,905.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5509.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7589.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,229.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,394.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,89.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,295.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5459.2,1,prop=0.0001 < 0.0050
